av_alive	av_w0	av_th0	av_g0	av_ga0	av_alphw	av_alphth	av_beta	av_v	av_gf	av_mf	av_cif	sd_w0	sd_th0	sd_g0	sd_ga0	sd_alphw	sd_alphth	sd_beta	sd_v	sd_gf	sd_mf	sd_cif
0.98575	-0.112185303640144	3.73374466663599	0.0913188994064112	1.40652839971706	0.0713452013492351	39.9367175393105	1.02857418453693	0.77093326830864	0.0494769746194652	1	0.0174206683944503	0.0629077770326659	0.196926867807734	0.0746045901740267	0.534411737194691	0.0316676695986222	5.03253476916033	0.369811502557256	0.0340927233565445	0.0287687616577666	0	0.0175035275787376
0.986	-0.0827335502377246	3.84577423709631	0.0867752770212246	1.61868100908771	0.0543138731886866	42.4727478475571	0.94063454381004	0.797334723368287	0.0516036826499039	1	0.0228822238909597	0.0647173360791277	0.289099500902227	0.0591186373920436	0.44323126134489	0.0327773748491776	4.87915198001837	0.329176744607884	0.0578322181079082	0.0211219385956321	0	0.0210490842877169
0.98175	-0.083371007111622	3.48727514612675	0.0849168128896563	1.34047493687738	0.0509592063828968	39.1638805418015	1.2385285711959	0.822493302226067	0.0610118559577386	1	0.0300441509222201	0.0631529525294331	0.225666911840621	0.0572894734625328	0.293421542664217	0.0304179771912056	3.30063018579623	0.23964948949751	0.0396047567022084	0.0298583075741519	0	0.0232768809271972
0.98325	-0.0715971312050242	3.51993565154076	0.0771389043240924	0.71860846113041	0.0507759564293956	37.7223751010895	1.20525442468748	0.812217768743634	0.0475339552952792	1	0.0208678977262134	0.078647386015596	0.342588091156122	0.0570377873042171	0.4188069260975	0.0283494545812271	4.74311758165033	0.299687943821661	0.0385733762972947	0.0274348031001742	0	0.0235988204782355
0.985	-0.0802636594506912	3.53454849201441	0.0929934573754435	0.952614425387234	0.0859873839884531	41.6559402036667	1.32918928776681	0.814513768821955	0.0961761285210669	1	0.0248655408475406	0.0678146453427411	0.269394127483614	0.0581052653322542	0.261743336144224	0.037113446806816	5.05701289008352	0.214552612956577	0.0425526174653492	0.0383947014929583	0	0.0235665510225833
0.98425	-0.072998701836681	3.75208081573248	0.109120292115549	0.838937976378948	0.0443380931637075	43.7984835591316	1.14804896520823	0.776848089754581	0.0451412938970898	1	0.019273485572241	0.0732485098572673	0.345893096231618	0.0757524220839869	0.331877827813633	0.0301825024177956	5.97962968644391	0.253010095629748	0.0401118904572078	0.0285988403526899	0	0.0186003337414083
0.985	-0.0845150021839072	3.70845139199495	0.0665836120030144	0.890727725438774	0.0532228825069906	43.7430290994644	1.06418663048744	0.801520036712289	0.0434626796972007	1	0.0257723204222566	0.0685629399835557	0.214455930220626	0.0512729988533749	0.334124968221341	0.029021222291306	4.32253680847991	0.144862819866761	0.0322585084904468	0.0352827676750064	0	0.0261138246451777
0.982	-0.0889586825845763	3.70253262162209	0.108008221332741	0.883148837739602	0.0623473299674224	38.7628449840546	0.98051877374202	0.776516089916229	0.0360013299828133	1	0.0277477520036773	0.0763203116807292	0.301759495552445	0.0696394819063642	0.360694457601994	0.0284172744190908	2.67861037040362	0.161041749351866	0.032146952628842	0.0253168914509246	0	0.0245852971090045
0.9825	-0.0944780440648319	3.8303073746562	0.0905693492069549	1.14190283936216	0.0569643618896371	39.8397281513214	1.06531476195157	0.774530369281769	0.0500656750514463	1	0.0261745215186165	0.0676822122639145	0.233832430233634	0.0608884100207059	0.334280184051309	0.0253911229088393	5.5904503392576	0.177449668261414	0.0461338837079411	0.0267889137631608	0	0.0250590277364732
0.9855	-0.0994348876713775	3.7920478554368	0.0660243507571868	1.17346571062505	0.0741308556619333	46.605846385479	1.1316652405709	0.789827796578407	0.0740755942425458	1	0.0203316707876475	0.0598603120388384	0.240021310643603	0.0520995867944358	0.327818403435547	0.0255136236246401	6.44663442638251	0.263635383658821	0.0328008627788272	0.0296653059697585	0	0.0238085960940264
0.98675	-0.0940027931811055	3.77880560046434	0.0866826007777709	1.22507151296816	0.064167692105053	49.8391296329498	1.21025042870641	0.803455087244511	0.048424297192978	1	0.0243883299175359	0.0628385792675566	0.19314274495022	0.0589001549320186	0.456147627225436	0.0292879969737052	11.8493605183541	0.155868180245852	0.0304942038281759	0.0275947942116719	0	0.0206771091153285
0.98675	-0.0697365618514596	3.76822283399105	0.0853402142290724	1.49598719732463	0.0640098240559328	46.6482822794914	1.48372259987891	0.785902098089457	0.0480369689276413	1	0.0286119907025713	0.0726915584916595	0.268184127213072	0.0576492756605887	0.468771973932034	0.0333831120192412	8.9469278179841	0.159753297257196	0.0341820991329249	0.0285493907559001	0	0.0271433234009758
0.98225	-0.0794078242571559	3.73475126457214	0.0854250532029255	0.957566125865094	0.0331023846007884	40.9575748963356	1.35773075905442	0.807507509469986	0.0491892523493734	1	0.0173208505703697	0.0659435890644684	0.271728315736641	0.059239497319462	0.469066396411765	0.0218793870127815	3.93035841173003	0.171043925583508	0.0326942034759547	0.032296783447441	0	0.0203414183619826
0.9835	-0.0700775858763373	3.75971837252378	0.0810977844892186	1.02693992244452	0.0396053143002209	41.1872598137856	1.42814341168106	0.791037791460752	0.0416929638644215	1	0.0199260349372053	0.067370678537399	0.237609337712412	0.0568333309396871	0.325354804027007	0.0224693086202902	6.19386613362666	0.247247379283382	0.035492057318081	0.0297183066567468	0	0.0228776594938741
0.98775	-0.0732112303979229	3.59247350555658	0.0941048634290928	1.00216623920994	0.0535288370888011	46.4316402845383	1.05041038734466	0.785973062396049	0.0355526957611437	1	0.0193488408697012	0.0580868861657597	0.205190162133996	0.0594068903986714	0.48852339891469	0.0258837988896936	5.45181210553483	0.295485752794331	0.029667131304896	0.0272540452433787	0	0.0218206694898923
0.9835	-0.0707207758022705	3.76333303666115	0.110951975258737	1.26112554472685	0.0498278487917356	43.7374746985436	1.20941678559035	0.788592023789883	0.0548832434946371	1	0.0239235385641805	0.065451619534489	0.343870090987075	0.082543912602962	0.360452947919267	0.0268008817463313	5.77961591178692	0.277228987270294	0.0328149152392073	0.0344727307399634	0	0.0297515808294346
0.98475	-0.090533398750471	3.77190898680687	0.0588214235600608	1.39850327707827	0.0676666058156407	43.1572681460381	1.411122258991	0.789394067838788	0.0784491154430434	1	0.0258148840254507	0.0834559507485074	0.312108891749938	0.0495521794497115	0.513976640727625	0.0259104299041106	4.84377227701764	0.273655220912385	0.0272615983144906	0.0358642749777893	0	0.0243349717744183
0.98575	-0.0976996773654828	3.75284237998724	0.101220057598908	1.0500754083842	0.0488506762254706	45.4737207574844	1.5609192135036	0.79595852740109	0.0516320539694279	1	0.0205305843703027	0.0696116051158703	0.489809598848307	0.0625616350342145	0.312626615129973	0.0234324616881545	4.33500884886547	0.175089387659667	0.0401326064228347	0.0279799664555883	0	0.0184403733450126
0.98525	-0.0756340493769385	3.69669482779503	0.121571004342113	1.30250600883737	0.0569665928697214	42.9505586481094	1.39575481386483	0.80666018986702	0.0689478967821924	1	0.0345798973536002	0.0688728991247657	0.289082399014341	0.0597524349676068	0.384769169522061	0.0248999109398509	4.70531856248114	0.21399071272152	0.0418368177894288	0.0438623301253531	0	0.0286153442827161
0.98325	-0.0685557504156604	3.86665391111374	0.117430544522629	0.955972945590503	0.056767522764625	42.2380605840683	1.17515061405301	0.790169125437737	0.0588063466488593	1	0.0313651043435966	0.0728943823513236	0.265861037213439	0.0682083648021554	0.378897203195196	0.0287056060078899	3.86630631084228	0.17514560500343	0.0378055960341156	0.0247608682251207	0	0.0326702094550746
0.984	-0.0533208205080591	3.52245476806164	0.112957913668244	1.74241863283515	0.0646891789307119	46.0031883602142	1.16539321528375	0.815829716414213	0.0535784160582116	1	0.0196984500042454	0.0731212682102341	0.289661557189256	0.0827381013034015	0.374935342804675	0.0290495834807998	3.6707116138635	0.211375928292789	0.0264846174361707	0.0239860273120849	0	0.0229003591551592
0.98225	-0.0886019259253517	3.64426869881153	0.0741422446476063	1.26105184852518	0.065781366953277	47.2479034337997	1.30862468278408	0.790523827791214	0.0735416038901021	1	0.0355862665602763	0.0729211053140221	0.352932486916249	0.0583677420312193	0.459057348588	0.0275127146791841	3.68300883530512	0.285381540835988	0.0415118025500422	0.0283986885264703	0	0.0318371272668914
0.983	-0.0913518561286037	4.03982171529531	0.0873759394460067	1.58920379689336	0.0439118833993562	49.206680100441	1.39735232549906	0.746594188049436	0.0549092559153214	1	0.0229273686626693	0.0758282755954988	0.327100442227389	0.0613801205719108	0.359992168086964	0.0217463255686411	6.12785707094274	0.249524490610484	0.0260424015826495	0.0309519616837196	0	0.0205021329630307
0.984	-0.0494432773701847	4.07654794234037	0.0829191264060792	1.55273590146378	0.0725757073499262	47.8929887714386	1.35074932819605	0.774643264323473	0.0636337496390333	1	0.0224980069871672	0.0631727417844305	0.212510585788967	0.0604434873709786	0.321569115529329	0.0287290629795813	4.22819769013412	0.34079287293039	0.0438636245098779	0.0369335027828332	0	0.0200693304852376
